timestamp_actual,operation,operationCount
2015-10-24 07:00:00.000,scroll_down,34
2015-10-24 20:53:20.000,scroll_up,2
2015-10-24 20:53:20.000,scroll_down,11
2015-10-24 23:40:00.000,scroll_down,37
2015-10-24 23:40:00.000,scroll_up,27
2015-10-24 23:40:00.000,target_clicked,1
2015-10-25 02:26:40.000,scroll_down,17
2015-10-25 10:46:40.000,scroll_down,14
2015-10-25 10:46:40.000,target_clicked,3
2015-10-25 19:06:40.000,scroll_up,12
2015-10-25 19:06:40.000,scroll_down,31
2015-10-25 19:06:40.000,target_clicked,2
2015-10-25 21:53:20.000,scroll_down,20
2015-10-26 11:46:40.000,scroll_down,4
2015-10-26 11:46:40.000,target_clicked,16
2015-10-26 20:06:40.000,scroll_up,24
2015-10-26 20:06:40.000,target_clicked,1
2015-10-26 20:06:40.000,scroll_down,324
2015-10-26 22:53:20.000,target_clicked,13
2015-10-26 22:53:20.000,scroll_up,844
2015-10-26 22:53:20.000,scroll_down,4558
2015-10-27 01:40:00.000,target_clicked,10
2015-10-27 01:40:00.000,scroll_up,680
2015-10-27 01:40:00.000,select,2
2015-10-27 01:40:00.000,scroll_down,3200
2015-10-27 04:26:40.000,scroll_up,39
2015-10-27 04:26:40.000,target_clicked,3
2015-10-27 04:26:40.000,scroll_down,67
2015-10-27 07:13:20.000,scroll_up,5
2015-10-27 07:13:20.000,select,45
2015-10-27 07:13:20.000,scroll_down,51
2015-10-27 07:13:20.000,target_clicked,63
2015-10-27 12:46:40.000,target_clicked,1
2015-10-27 12:46:40.000,scroll_up,66
2015-10-27 12:46:40.000,scroll_down,171
2015-10-27 18:20:00.000,scroll_up,1
2015-10-27 18:20:00.000,scroll_down,59
2015-10-27 18:20:00.000,target_clicked,3
2015-10-27 21:06:40.000,scroll_down,273
2015-10-27 21:06:40.000,target_clicked,6
2015-10-27 21:06:40.000,scroll_up,19
2015-10-27 21:06:40.000,select,2
2015-10-27 23:53:20.000,scroll_up,444
2015-10-27 23:53:20.000,scroll_down,779
2015-10-28 02:40:00.000,target_clicked,5
2015-10-28 02:40:00.000,scroll_up,77
2015-10-28 02:40:00.000,scroll_down,238
2015-10-28 05:26:40.000,scroll_up,168
2015-10-28 05:26:40.000,select,1
2015-10-28 05:26:40.000,target_clicked,2
2015-10-28 05:26:40.000,scroll_down,399
2015-10-28 13:46:40.000,scroll_up,201
2015-10-28 13:46:40.000,select,1
2015-10-28 13:46:40.000,target_clicked,1
2015-10-28 13:46:40.000,scroll_down,324
2015-10-28 16:33:20.000,scroll_up,6
2015-10-28 16:33:20.000,scroll_down,118
2015-10-28 19:20:00.000,scroll_up,1474
2015-10-28 19:20:00.000,select,12
2015-10-28 19:20:00.000,scroll_down,6333
2015-10-28 19:20:00.000,target_clicked,25
2015-10-28 22:06:40.000,target_clicked,10
2015-10-28 22:06:40.000,scroll_down,9784
2015-10-28 22:06:40.000,scroll_up,1739
2015-10-29 00:53:20.000,scroll_down,601
2015-10-29 00:53:20.000,scroll_up,121
2015-10-29 00:53:20.000,target_clicked,1
2015-10-29 03:40:00.000,target_clicked,13
2015-10-29 03:40:00.000,scroll_down,134
2015-10-29 03:40:00.000,scroll_up,22
2015-10-29 03:40:00.000,select,7
2015-10-29 06:26:40.000,target_clicked,4
2015-10-29 06:26:40.000,scroll_up,13
2015-10-29 06:26:40.000,select,2
2015-10-29 06:26:40.000,scroll_down,12
2015-10-29 09:13:20.000,scroll_up,81
2015-10-29 09:13:20.000,scroll_down,86
2015-10-29 17:33:20.000,scroll_up,168
2015-10-29 17:33:20.000,scroll_down,1434
2015-10-29 20:20:00.000,scroll_down,161
2015-10-29 20:20:00.000,scroll_up,36
2015-10-29 23:06:40.000,target_clicked,8
2015-10-29 23:06:40.000,scroll_down,609
2015-10-29 23:06:40.000,select,2
2015-10-29 23:06:40.000,scroll_up,188
2015-10-30 01:53:20.000,scroll_down,531
2015-10-30 01:53:20.000,scroll_up,48
2015-10-30 04:40:00.000,scroll_down,203
2015-10-30 04:40:00.000,scroll_up,24
2015-10-30 07:26:40.000,scroll_up,77
2015-10-30 07:26:40.000,scroll_down,248
2015-10-30 18:33:20.000,scroll_up,542
2015-10-30 18:33:20.000,select,11
2015-10-30 18:33:20.000,target_clicked,22
2015-10-30 18:33:20.000,scroll_down,1132
2015-10-30 21:20:00.000,select,6
2015-10-30 21:20:00.000,scroll_up,1280
2015-10-30 21:20:00.000,scroll_down,5391
2015-10-30 21:20:00.000,target_clicked,18
2015-10-31 00:06:40.000,scroll_down,1908
2015-10-31 00:06:40.000,target_clicked,1
2015-10-31 00:06:40.000,scroll_up,168
2015-10-31 02:53:20.000,scroll_down,305
2015-10-31 16:46:40.000,scroll_down,5
2015-10-31 16:46:40.000,target_clicked,1
2015-10-31 16:46:40.000,scroll_up,10
2015-10-31 19:33:20.000,target_clicked,6
2015-10-31 19:33:20.000,scroll_down,525
2015-10-31 19:33:20.000,scroll_up,209
2015-10-31 22:20:00.000,scroll_down,3
2015-11-01 17:46:40.000,select,1
2015-11-01 17:46:40.000,scroll_up,44
2015-11-01 17:46:40.000,scroll_down,113
2015-11-01 17:46:40.000,target_clicked,5
2015-11-01 20:33:20.000,scroll_down,22
2015-11-01 20:33:20.000,target_clicked,1
2015-11-01 23:20:00.000,scroll_up,330
2015-11-01 23:20:00.000,scroll_down,231
2015-11-01 23:20:00.000,target_clicked,2
2015-11-02 02:06:40.000,target_clicked,4
2015-11-02 02:06:40.000,scroll_down,1213
2015-11-02 04:53:20.000,scroll_down,546
2015-11-02 04:53:20.000,scroll_up,343
2015-11-02 04:53:20.000,target_clicked,3
2015-11-02 07:40:00.000,select,5
2015-11-02 07:40:00.000,scroll_down,1300
2015-11-02 07:40:00.000,target_clicked,8
2015-11-02 07:40:00.000,scroll_up,501
2015-11-02 10:26:40.000,select,2
2015-11-02 10:26:40.000,scroll_up,42
2015-11-02 10:26:40.000,target_clicked,3
2015-11-02 10:26:40.000,scroll_down,96
2015-11-02 16:00:00.000,scroll_down,565
2015-11-02 16:00:00.000,scroll_up,155
2015-11-02 18:46:40.000,select,3
2015-11-02 18:46:40.000,target_clicked,7
2015-11-02 18:46:40.000,scroll_up,1588
2015-11-02 18:46:40.000,scroll_down,4381
2015-11-02 21:33:20.000,scroll_up,1254
2015-11-02 21:33:20.000,target_clicked,4
2015-11-02 21:33:20.000,scroll_down,3950
2015-11-03 00:20:00.000,select,13
2015-11-03 00:20:00.000,scroll_up,889
2015-11-03 00:20:00.000,target_clicked,31
2015-11-03 00:20:00.000,scroll_down,3975
2015-11-03 03:06:40.000,scroll_down,430
2015-11-03 03:06:40.000,target_clicked,3
2015-11-03 03:06:40.000,scroll_up,116
2015-11-03 08:40:00.000,scroll_up,192
2015-11-03 08:40:00.000,select,1
2015-11-03 08:40:00.000,scroll_down,481
2015-11-03 08:40:00.000,target_clicked,3
2015-11-03 17:00:00.000,scroll_down,413
2015-11-03 17:00:00.000,scroll_up,25
2015-11-03 19:46:40.000,scroll_up,376
2015-11-03 19:46:40.000,select,3
2015-11-03 19:46:40.000,scroll_down,1148
2015-11-03 19:46:40.000,target_clicked,7
2015-11-03 22:33:20.000,scroll_down,8
2015-11-03 22:33:20.000,target_clicked,2
2015-11-03 22:33:20.000,scroll_up,11
2015-11-04 01:20:00.000,target_clicked,4
2015-11-04 01:20:00.000,scroll_down,233
2015-11-04 01:20:00.000,scroll_up,93
2015-11-04 01:20:00.000,select,4
2015-11-04 04:06:40.000,scroll_up,596
2015-11-04 04:06:40.000,target_clicked,4
2015-11-04 04:06:40.000,scroll_down,3992
2015-11-04 06:53:20.000,scroll_up,1037
2015-11-04 06:53:20.000,target_clicked,1
2015-11-04 06:53:20.000,scroll_down,3489
2015-11-04 06:53:20.000,select,1
2015-11-04 09:40:00.000,scroll_down,339
2015-11-04 09:40:00.000,target_clicked,4
2015-11-04 09:40:00.000,select,2
2015-11-04 09:40:00.000,scroll_up,91
2015-11-04 18:00:00.000,scroll_down,1745
2015-11-04 18:00:00.000,scroll_up,537
2015-11-04 20:46:40.000,scroll_up,27
2015-11-04 20:46:40.000,scroll_down,185
2015-11-04 23:33:20.000,scroll_up,52
2015-11-04 23:33:20.000,select,3
2015-11-04 23:33:20.000,target_clicked,5
2015-11-04 23:33:20.000,scroll_down,140
2015-11-05 02:20:00.000,select,4
2015-11-05 02:20:00.000,scroll_up,732
2015-11-05 02:20:00.000,target_clicked,6
2015-11-05 02:20:00.000,scroll_down,1823
2015-11-05 05:06:40.000,scroll_up,228
2015-11-05 05:06:40.000,select,2
2015-11-05 05:06:40.000,target_clicked,8
2015-11-05 05:06:40.000,scroll_down,1352
2015-11-05 07:53:20.000,scroll_down,99
2015-11-05 07:53:20.000,scroll_up,53
2015-11-05 19:00:00.000,scroll_up,22
2015-11-06 00:33:20.000,scroll_up,1811
2015-11-06 00:33:20.000,target_clicked,12
2015-11-06 00:33:20.000,scroll_down,4777
2015-11-06 00:33:20.000,select,4
2015-11-06 03:20:00.000,scroll_up,155
2015-11-06 03:20:00.000,scroll_down,1988
2015-11-06 06:06:40.000,select,2
2015-11-06 06:06:40.000,scroll_up,370
2015-11-06 06:06:40.000,target_clicked,6
2015-11-06 06:06:40.000,scroll_down,1854
2015-11-06 08:53:20.000,target_clicked,4
2015-11-06 08:53:20.000,scroll_down,32
2015-11-06 08:53:20.000,select,2
2015-11-06 17:13:20.000,scroll_down,2238
2015-11-06 17:13:20.000,target_clicked,28
2015-11-06 17:13:20.000,select,10
2015-11-06 17:13:20.000,scroll_up,415
2015-11-06 20:00:00.000,scroll_up,442
2015-11-06 20:00:00.000,select,12
2015-11-06 20:00:00.000,scroll_down,1849
2015-11-06 20:00:00.000,target_clicked,16
2015-11-06 22:46:40.000,scroll_down,138
2015-11-06 22:46:40.000,scroll_up,3
2015-11-06 22:46:40.000,select,10
2015-11-06 22:46:40.000,target_clicked,13
2015-11-07 01:33:20.000,target_clicked,18
2015-11-07 01:33:20.000,scroll_down,456
2015-11-07 01:33:20.000,select,1
2015-11-07 01:33:20.000,scroll_up,178
2015-11-07 04:20:00.000,target_clicked,1
2015-11-07 04:20:00.000,scroll_up,3
2015-11-07 15:26:40.000,scroll_up,66
2015-11-07 15:26:40.000,scroll_down,286
2015-11-07 21:00:00.000,target_clicked,3
2015-11-07 21:00:00.000,scroll_down,880
2015-11-07 21:00:00.000,scroll_up,117
2015-11-07 23:46:40.000,scroll_up,421
2015-11-07 23:46:40.000,scroll_down,1836
2015-11-08 05:20:00.000,scroll_up,23
2015-11-08 05:20:00.000,scroll_down,163
2015-11-08 22:00:00.000,scroll_up,39
2015-11-08 22:00:00.000,scroll_down,359
2015-11-09 06:20:00.000,scroll_down,176
2015-11-09 06:20:00.000,scroll_up,29
2015-11-09 17:26:40.000,scroll_down,336
2015-11-09 17:26:40.000,scroll_up,60
2015-11-09 20:13:20.000,scroll_up,667
2015-11-09 20:13:20.000,scroll_down,2387
2015-11-09 20:13:20.000,target_clicked,1
2015-11-09 23:00:00.000,scroll_down,2154
2015-11-09 23:00:00.000,scroll_up,591
2015-11-09 23:00:00.000,target_clicked,1
2015-11-10 01:46:40.000,scroll_down,294
2015-11-10 01:46:40.000,target_clicked,3
2015-11-10 01:46:40.000,scroll_up,129
2015-11-10 01:46:40.000,select,1
2015-11-10 21:13:20.000,scroll_up,236
2015-11-10 21:13:20.000,scroll_down,881
2015-11-11 00:00:00.000,select,2
2015-11-11 00:00:00.000,scroll_down,9
2015-11-11 00:00:00.000,target_clicked,7
2015-11-11 00:00:00.000,scroll_up,3
2015-11-11 02:46:40.000,scroll_down,386
2015-11-11 02:46:40.000,target_clicked,3
2015-11-11 02:46:40.000,scroll_up,89
2015-11-11 19:26:40.000,target_clicked,4
2015-11-11 19:26:40.000,scroll_down,69
2015-11-11 19:26:40.000,select,3
2015-11-11 19:26:40.000,scroll_up,13
2015-11-11 22:13:20.000,target_clicked,18
2015-11-11 22:13:20.000,select,7
2015-11-11 22:13:20.000,scroll_up,106
2015-11-11 22:13:20.000,scroll_down,308
2015-11-12 01:00:00.000,scroll_up,24
2015-11-12 01:00:00.000,target_clicked,3
2015-11-12 01:00:00.000,scroll_down,91
2015-11-12 17:40:00.000,scroll_down,1029
2015-11-12 17:40:00.000,scroll_up,332
2015-11-12 17:40:00.000,select,2
2015-11-12 17:40:00.000,target_clicked,3
2015-11-12 20:26:40.000,scroll_down,2072
2015-11-12 20:26:40.000,select,1
2015-11-12 20:26:40.000,target_clicked,10
2015-11-12 20:26:40.000,scroll_up,415
2015-11-12 23:13:20.000,scroll_up,248
2015-11-12 23:13:20.000,target_clicked,1
2015-11-12 23:13:20.000,scroll_down,974
2015-11-13 02:00:00.000,scroll_up,130
2015-11-13 02:00:00.000,scroll_down,786
2015-11-13 04:46:40.000,scroll_up,39
2015-11-13 04:46:40.000,scroll_down,163
2015-11-13 04:46:40.000,target_clicked,1
2015-11-13 07:33:20.000,scroll_up,18
2015-11-13 07:33:20.000,select,2
2015-11-13 07:33:20.000,target_clicked,6
2015-11-13 07:33:20.000,scroll_down,183
2015-11-13 10:20:00.000,scroll_up,262
2015-11-13 10:20:00.000,target_clicked,1
2015-11-13 10:20:00.000,scroll_down,615
2015-11-13 15:53:20.000,scroll_down,1255
2015-11-13 15:53:20.000,scroll_up,89
2015-11-13 18:40:00.000,target_clicked,5
2015-11-13 18:40:00.000,scroll_down,2857
2015-11-13 18:40:00.000,scroll_up,681
2015-11-13 21:26:40.000,target_clicked,22
2015-11-13 21:26:40.000,select,14
2015-11-13 21:26:40.000,scroll_down,1550
2015-11-13 21:26:40.000,scroll_up,265
2015-11-14 00:13:20.000,select,15
2015-11-14 00:13:20.000,scroll_up,1667
2015-11-14 00:13:20.000,scroll_down,3832
2015-11-14 00:13:20.000,target_clicked,34
2015-11-14 03:00:00.000,scroll_up,295
2015-11-14 03:00:00.000,target_clicked,6
2015-11-14 03:00:00.000,scroll_down,423
2015-11-14 03:00:00.000,select,1
2015-11-14 08:33:20.000,scroll_down,398
2015-11-14 08:33:20.000,scroll_up,75
2015-11-14 22:26:40.000,target_clicked,4
2015-11-14 22:26:40.000,select,4
2015-11-14 22:26:40.000,scroll_down,22
2015-11-15 04:00:00.000,scroll_up,27
2015-11-15 04:00:00.000,scroll_down,199
2015-11-15 06:46:40.000,scroll_up,52
2015-11-15 06:46:40.000,scroll_down,366
2015-11-15 23:26:40.000,target_clicked,2
2015-11-15 23:26:40.000,scroll_up,11
2015-11-15 23:26:40.000,select,1
2015-11-15 23:26:40.000,scroll_down,17
2015-11-16 02:13:20.000,scroll_down,347
2015-11-16 02:13:20.000,target_clicked,8
2015-11-16 02:13:20.000,scroll_up,120
2015-11-16 02:13:20.000,select,5
2015-11-16 05:00:00.000,scroll_up,431
2015-11-16 05:00:00.000,scroll_down,1397
2015-11-16 21:40:00.000,scroll_down,386
2015-11-16 21:40:00.000,scroll_up,25
2015-11-17 03:13:20.000,scroll_up,229
2015-11-17 03:13:20.000,scroll_down,381
2015-11-17 03:13:20.000,target_clicked,3
2015-11-17 06:00:00.000,scroll_up,14
2015-11-17 06:00:00.000,scroll_down,102
2015-11-17 06:00:00.000,target_clicked,1
2015-11-17 17:06:40.000,scroll_down,989
2015-11-17 17:06:40.000,scroll_up,426
2015-11-17 17:06:40.000,target_clicked,8
2015-11-17 19:53:20.000,scroll_up,95
2015-11-17 19:53:20.000,scroll_down,440
2015-11-17 22:40:00.000,target_clicked,5
2015-11-17 22:40:00.000,scroll_up,326
2015-11-17 22:40:00.000,scroll_down,929
2015-11-18 01:26:40.000,scroll_up,386
2015-11-18 01:26:40.000,scroll_down,1499
2015-11-18 18:06:40.000,scroll_down,1466
2015-11-18 18:06:40.000,scroll_up,427
2015-11-18 20:53:20.000,target_clicked,1
2015-11-18 20:53:20.000,scroll_up,88
2015-11-18 20:53:20.000,scroll_down,1074
2015-11-18 23:40:00.000,target_clicked,1
2015-11-18 23:40:00.000,select,1
2015-11-18 23:40:00.000,scroll_up,10
2015-11-18 23:40:00.000,scroll_down,99
2015-11-19 02:26:40.000,scroll_up,96
2015-11-19 02:26:40.000,target_clicked,5
2015-11-19 02:26:40.000,scroll_down,931
2015-11-19 05:13:20.000,scroll_down,30
2015-11-19 05:13:20.000,scroll_up,24
2015-11-19 05:13:20.000,target_clicked,3
2015-11-19 08:00:00.000,scroll_down,243
2015-11-19 08:00:00.000,target_clicked,39
2015-11-19 08:00:00.000,scroll_up,117
2015-11-19 08:00:00.000,select,17
2015-11-19 16:20:00.000,scroll_down,531
2015-11-19 16:20:00.000,scroll_up,64
2015-11-20 00:40:00.000,scroll_up,276
2015-11-20 00:40:00.000,scroll_down,1337
2015-11-20 00:40:00.000,target_clicked,1
2015-11-20 00:40:00.000,select,1
2015-11-20 03:26:40.000,scroll_down,55
2015-11-20 03:26:40.000,target_clicked,10
2015-11-20 03:26:40.000,scroll_up,60
2015-11-20 03:26:40.000,select,2
2015-11-20 06:13:20.000,scroll_up,173
2015-11-20 06:13:20.000,target_clicked,4
2015-11-20 06:13:20.000,scroll_down,595
2015-11-20 06:13:20.000,select,2
2015-11-20 09:00:00.000,scroll_down,2030
2015-11-20 09:00:00.000,target_clicked,7
2015-11-20 09:00:00.000,scroll_up,1124
2015-11-20 11:46:40.000,scroll_down,1
2015-11-20 11:46:40.000,scroll_up,25
2015-11-20 14:33:20.000,scroll_down,660
2015-11-20 14:33:20.000,target_clicked,7
2015-11-20 14:33:20.000,select,5
2015-11-20 14:33:20.000,scroll_up,372
2015-11-20 17:20:00.000,target_clicked,1
2015-11-20 17:20:00.000,scroll_down,9
2015-11-20 20:06:40.000,target_clicked,4
2015-11-20 20:06:40.000,scroll_down,438
2015-11-20 20:06:40.000,select,1
2015-11-20 20:06:40.000,scroll_up,108
2015-11-20 22:53:20.000,target_clicked,14
2015-11-20 22:53:20.000,scroll_down,2034
2015-11-20 22:53:20.000,scroll_up,498
2015-11-20 22:53:20.000,select,5
2015-11-21 01:40:00.000,scroll_down,651
2015-11-21 01:40:00.000,target_clicked,7
2015-11-21 01:40:00.000,scroll_up,394
2015-11-21 04:26:40.000,scroll_down,41
2015-11-21 04:26:40.000,scroll_up,27
2015-11-21 18:20:00.000,scroll_down,545
2015-11-21 18:20:00.000,scroll_up,38
2015-11-21 21:06:40.000,select,2
2015-11-21 21:06:40.000,scroll_up,100
2015-11-21 21:06:40.000,target_clicked,5
2015-11-21 21:06:40.000,scroll_down,312
2015-11-22 02:40:00.000,scroll_down,459
2015-11-22 02:40:00.000,scroll_up,33
2015-11-22 05:26:40.000,scroll_up,45
2015-11-22 05:26:40.000,scroll_down,326
2015-11-23 03:40:00.000,scroll_down,262
2015-11-23 06:26:40.000,scroll_up,405
2015-11-23 06:26:40.000,scroll_down,467
